Customer ID,Number of Houses,Avg Size Household,Age,Relationship Status,Household Type,Education Level,House Type,Number of Car Policies,Number of Life Insurance Policies,Purchased?
247835,1,3,44,Married,With Children,Low,Rented House,1,0,No
36305,1,3,50,Married,Without Children,Medium,Home Owner,0,0,No
751996,1,2,35,Living Together,Without Children,Low,Rented House,1,0,No
93361,1,2,44,Other Relationship,Without Children,Medium,Rented House,0,0,No
877652,1,2,52,Married,Without Children,Medium,Home Owner,1,0,Yes
292384,1,3,46,Married,Without Children,Low,Home Owner,0,0,No
151780,2,5,35,Married,With Children,Low,Home Owner,0,0,No
809599,1,1,67,Married,Without Children,Medium,Home Owner,0,0,No
746897,1,4,40,Married,With Children,Low,Home Owner,1,0,No
172872,1,2,51,Married,Without Children,Low,Rented House,0,0,No
594512,1,4,37,Married,With Children,Low,Rented House,1,0,Yes
268221,1,3,49,Married,With Children,High,Home Owner,1,0,No
249849,1,3,47,Married,With Children,High,Home Owner,0,0,Yes
852282,1,3,40,Married,With Children,Low,Rented House,0,0,No
489468,1,3,51,Married,With Children,Medium,Home Owner,1,0,No
852050,1,3,40,Married,With Children,Low,Rented House,1,0,No
385704,1,2,48,Married,Without Children,Medium,Home Owner,1,0,No
34676,1,4,33,Married,With Children,Low,Home Owner,1,0,No
547932,1,2,55,Married,Without Children,Medium,Rented House,1,3,No
586545,1,3,49,Married,With Children,Low,Home Owner,1,0,No
880520,1,2,44,Married,Without Children,Medium,Home Owner,0,0,No
792958,1,3,35,Married,With Children,Medium,Home Owner,1,0,No
61251,1,3,42,Married,With Children,Low,Home Owner,0,0,No
548861,1,2,59,Other Relationship,Without Children,Low,Rented House,0,0,No
385947,1,3,43,Married,Without Children,High,Home Owner,2,0,No
840205,2,3,45,Married,With Children,Medium,Home Owner,0,0,No
649796,1,5,40,Married,With Children,Medium,Home Owner,0,0,No
959161,1,2,50,Married,With Children,Medium,Home Owner,0,0,No
317864,2,3,49,Married,With Children,Medium,Home Owner,1,0,No
450717,1,2,69,Other Relationship,Without Children,Low,Home Owner,0,0,No
87493,1,3,38,Married,Without Children,Medium,Home Owner,2,0,No
644719,1,2,57,Married,Without Children,High,Rented House,1,0,No
528392,1,3,36,Married,With Children,Medium,Rented House,0,0,No
724843,1,3,44,Married,With Children,Low,Rented House,0,0,No
870997,1,3,45,Married,With Children,High,Home Owner,0,0,No
438644,1,3,48,Married,With Children,High,Home Owner,1,0,Yes
598385,1,3,42,Married,With Children,High,Home Owner,0,0,No
141139,1,2,52,Married,Without Children,Low,Rented House,0,0,No
352114,1,2,41,Married,With Children,Low,Rented House,1,0,No
514498,2,3,48,Married,Without Children,Low,Home Owner,0,0,No
153128,1,3,31,Married,With Children,Medium,Home Owner,1,0,No
736189,1,2,50,Married,Without Children,Low,Rented House,1,0,No
728633,1,2,37,Living Together,Without Children,Low,Rented House,1,0,No
268186,1,3,37,Married,With Children,Low,Rented House,1,0,No
220601,1,2,31,Married,Without Children,Medium,Rented House,0,0,No
156686,1,2,53,Married,Without Children,Medium,Home Owner,1,1,No
624275,1,2,47,Married,With Children,Low,Home Owner,1,0,No
763205,1,4,35,Married,With Children,Low,Rented House,0,0,No
587893,1,4,38,Married,With Children,Low,Home Owner,0,0,No
672216,1,3,36,Married,With Children,Low,Home Owner,1,0,No
246850,1,4,38,Married,With Children,Low,Home Owner,1,0,No
622572,2,3,37,Married,With Children,Low,Home Owner,1,0,No
475396,1,3,34,Married,Without Children,Medium,Home Owner,1,0,No
756663,1,3,40,Married,With Children,Low,Rented House,2,0,No
711235,1,3,42,Married,Without Children,Medium,Home Owner,0,0,No
62250,1,1,61,Other Relationship,Without Children,Low,Rented House,0,0,No
531026,1,3,30,Married,With Children,Low,Rented House,0,0,No
857233,1,1,40,Other Relationship,Without Children,Medium,Rented House,0,0,No
448546,1,2,46,Married,Without Children,Low,Home Owner,0,0,No
956450,1,3,36,Married,With Children,Low,Home Owner,1,0,No
498072,1,3,43,Married,With Children,Low,Home Owner,0,0,No
833203,1,3,31,Married,With Children,Low,Rented House,0,0,No
70710,1,3,40,Other Relationship,With Children,Low,Home Owner,1,0,No
985584,1,2,46,Married,Without Children,Medium,Rented House,0,0,No
975546,2,2,67,Married,Without Children,Low,Home Owner,0,0,No
280767,1,2,51,Married,Without Children,Medium,Rented House,3,0,No
22601,2,3,38,Married,With Children,Low,Home Owner,0,0,No
882964,1,2,49,Married,Without Children,Medium,Rented House,1,2,No
758175,1,3,47,Married,With Children,Low,Home Owner,1,0,No
267498,2,4,52,Married,With Children,Medium,Home Owner,1,0,No
835870,1,3,48,Married,With Children,Low,Rented House,1,0,No
779810,1,2,44,Married,Without Children,Low,Rented House,0,0,No
623339,1,2,41,Other Relationship,With Children,Low,Home Owner,1,1,No
213680,1,3,46,Married,Without Children,Low,Home Owner,0,0,No
187624,1,3,47,Married,With Children,Low,Home Owner,1,0,No
640622,1,3,45,Married,Without Children,Medium,Home Owner,1,0,No
277414,1,2,54,Married,Without Children,Medium,Rented House,1,0,No
533687,1,2,33,Other Relationship,Without Children,Medium,Rented House,0,0,No
714010,1,2,50,Married,With Children,Low,Home Owner,1,0,No
53898,2,3,40,Married,With Children,Low,Home Owner,0,0,No
910642,1,3,48,Living Together,Without Children,Low,Home Owner,0,0,No
588786,1,2,31,Married,Without Children,Medium,Rented House,0,0,No
660669,1,2,45,Married,Without Children,Medium,Home Owner,1,0,No
911791,1,3,45,Married,With Children,Medium,Home Owner,0,0,No
233929,1,2,45,Married,Without Children,Low,Home Owner,1,3,No
837319,1,4,47,Married,With Children,Medium,Home Owner,1,0,No
160605,1,3,35,Married,With Children,Medium,Home Owner,0,0,No
662327,2,5,41,Married,With Children,Low,Home Owner,1,0,No
871540,1,3,42,Married,With Children,High,Home Owner,1,0,No
834407,1,2,58,Other Relationship,With Children,Low,Rented House,0,0,No
479447,1,2,54,Married,Without Children,Low,Home Owner,0,0,No
38409,1,3,31,Married,Without Children,Medium,Home Owner,1,0,No
318330,1,2,32,Other Relationship,Without Children,High,Rented House,1,0,No
534252,1,3,44,Married,With Children,Low,Rented House,0,0,No
7887,1,3,49,Married,With Children,Low,Home Owner,1,0,No
36192,1,3,47,Married,Without Children,Low,Rented House,0,0,Yes
535076,1,2,64,Married,Without Children,Medium,Rented House,0,0,No
246759,1,3,60,Married,With Children,Low,Rented House,0,0,No
389598,1,3,37,Married,Without Children,Medium,Home Owner,1,0,No
681358,1,4,48,Married,With Children,Low,Home Owner,0,0,No
57465,1,3,49,Married,With Children,Low,Rented House,0,0,No
961363,1,2,40,Married,Without Children,Low,Home Owner,0,0,No
213977,1,2,54,Married,Without Children,Low,Rented House,0,0,No
771051,1,4,40,Married,With Children,Low,Home Owner,0,0,No
694049,1,4,33,Married,With Children,Medium,Home Owner,1,0,No
107164,1,3,44,Married,With Children,Low,Rented House,1,0,No
53124,1,3,43,Married,Without Children,Medium,Home Owner,1,0,No
402908,1,3,47,Married,With Children,Low,Home Owner,0,0,No
91844,1,4,49,Married,With Children,Low,Rented House,1,0,No
831019,1,3,39,Married,With Children,Medium,Home Owner,0,0,No
993486,1,3,39,Married,With Children,Low,Home Owner,0,0,No
505590,1,3,48,Married,Without Children,Medium,Home Owner,0,0,No
941398,1,3,50,Married,Without Children,High,Home Owner,1,0,Yes
51493,1,4,42,Married,With Children,Medium,Home Owner,0,0,No
878641,1,2,30,Other Relationship,Without Children,Medium,Rented House,0,0,No
642241,1,2,48,Other Relationship,Without Children,Low,Rented House,1,0,No
77592,1,3,35,Married,With Children,Low,Home Owner,1,0,No
123534,1,4,42,Married,With Children,Low,Home Owner,0,0,No
449294,1,3,48,Married,Without Children,Low,Home Owner,0,0,No
17159,1,3,46,Married,With Children,Medium,Home Owner,0,0,No
54803,1,3,34,Married,With Children,Low,Home Owner,0,0,No
615141,1,3,48,Married,With Children,Low,Rented House,0,0,Yes
398502,1,3,42,Married,With Children,Low,Home Owner,1,0,No
81296,1,2,58,Other Relationship,Without Children,High,Home Owner,0,0,No
919818,1,3,47,Married,Without Children,Low,Rented House,0,0,No
308081,1,2,54,Other Relationship,With Children,Low,Rented House,0,0,No
306261,1,4,33,Married,With Children,Low,Home Owner,1,0,No
247928,1,3,30,Married,Without Children,Medium,Home Owner,1,1,Yes
534346,1,2,54,Married,Without Children,Medium,Rented House,0,0,No
792931,1,3,37,Married,With Children,Medium,Home Owner,0,0,No
354747,1,3,42,Married,With Children,Low,Rented House,1,0,No
581252,1,2,53,Singles,With Children,High,Home Owner,0,0,No
286436,1,2,56,Married,Without Children,Low,Home Owner,1,0,No
135567,1,2,56,Married,Without Children,Low,Home Owner,0,0,No
523394,1,2,57,Other Relationship,Without Children,Low,Home Owner,0,0,No
417019,1,2,47,Other Relationship,With Children,Low,Home Owner,1,0,No
631348,1,2,58,Married,Without Children,Low,Rented House,1,0,No
26721,1,2,51,Married,Without Children,Low,Home Owner,0,0,No
808734,2,4,33,Married,With Children,Low,Home Owner,0,1,No
36046,1,3,49,Married,Without Children,High,Home Owner,0,0,No
292435,1,3,30,Married,With Children,Low,Home Owner,0,0,No
27420,1,2,31,Other Relationship,Without Children,Medium,Rented House,0,0,No
361002,1,2,59,Married,Without Children,Low,Rented House,1,0,No
815587,1,2,62,Married,Without Children,High,Home Owner,0,0,No
595219,1,2,41,Married,With Children,Low,Rented House,1,0,No
635303,1,4,49,Married,With Children,Low,Home Owner,0,0,No
657342,1,3,42,Married,Without Children,Low,Rented House,0,0,No
140676,1,3,51,Married,Without Children,Low,Home Owner,0,0,No
707537,1,2,41,Married,Without Children,Low,Home Owner,0,0,No
797762,1,4,40,Married,With Children,Low,Rented House,1,0,No
423786,1,3,31,Married,With Children,High,Home Owner,0,0,No
840584,1,4,41,Married,With Children,Medium,Home Owner,0,0,No
889887,1,2,56,Married,With Children,Low,Rented House,1,0,No
207841,1,3,47,Married,With Children,Low,Home Owner,0,0,No
95357,1,3,35,Married,With Children,Low,Rented House,1,0,No
178605,1,3,40,Married,With Children,Medium,Rented House,0,0,No
304971,1,4,41,Married,With Children,Low,Rented House,1,0,No
5102,1,3,59,Married,Without Children,High,Home Owner,1,0,No
227128,1,4,50,Married,With Children,High,Home Owner,1,0,No
667416,1,3,44,Married,With Children,High,Home Owner,2,0,No
128640,1,4,44,Married,With Children,Low,Rented House,1,0,No
382103,1,2,51,Married,Without Children,Medium,Home Owner,1,0,No
618494,1,2,50,Married,Without Children,Low,Rented House,1,0,No
723730,2,2,44,Married,With Children,Low,Rented House,1,0,No
811291,1,2,43,Married,With Children,Low,Home Owner,0,0,No
599100,1,3,45,Married,With Children,Low,Home Owner,0,0,No
973457,1,1,29,Singles,Without Children,Medium,Rented House,0,0,No
98997,2,1,78,Other Relationship,Without Children,Low,Rented House,0,0,No
357583,1,2,45,Married,Without Children,Low,Rented House,1,0,No
414314,1,2,50,Married,With Children,Low,Home Owner,0,0,No
991654,1,3,48,Married,Without Children,Low,Home Owner,0,0,No
725223,1,2,44,Married,Without Children,Low,Home Owner,0,0,No
733215,1,3,50,Married,With Children,Medium,Home Owner,1,0,No
280638,1,1,20,Other Relationship,Without Children,Medium,Rented House,0,0,No
6801,1,3,49,Married,Without Children,High,Home Owner,0,0,No
613018,1,3,36,Married,With Children,Medium,Rented House,1,0,No
377850,1,3,42,Married,With Children,Low,Rented House,0,0,No
301579,1,2,40,Married,Without Children,Low,Rented House,1,0,No
181900,2,4,36,Married,With Children,Low,Home Owner,1,0,No
165672,1,3,42,Married,Without Children,Low,Home Owner,0,0,No
40032,1,3,52,Married,With Children,Low,Rented House,1,0,No
810188,1,3,37,Married,With Children,Low,Rented House,0,0,No
272562,1,2,56,Married,Without Children,Medium,Home Owner,1,0,No
277577,1,3,42,Married,With Children,Medium,Rented House,0,0,No
591741,1,3,46,Married,With Children,Low,Home Owner,1,0,No
653789,1,2,58,Married,Without Children,Low,Rented House,1,0,No
800854,1,2,43,Married,Without Children,High,Home Owner,1,0,No
62344,2,2,38,Married,With Children,Low,Rented House,0,0,No
665212,1,3,30,Married,With Children,High,Home Owner,1,1,No
287223,1,2,53,Married,Without Children,Medium,Rented House,1,0,No
553468,2,2,51,Married,Without Children,Low,Home Owner,0,0,No
656291,2,3,45,Married,With Children,Medium,Home Owner,0,0,No
200417,1,3,44,Married,With Children,Low,Home Owner,2,0,No
635771,1,3,47,Married,With Children,Low,Home Owner,1,0,No
246669,3,1,57,Singles,Without Children,Low,Rented House,0,0,No
387841,1,3,37,Married,With Children,Medium,Home Owner,0,0,No
447848,1,2,60,Married,With Children,High,Home Owner,1,0,No
47631,1,1,26,Singles,Without Children,Medium,Rented House,0,1,No
751388,1,4,46,Married,With Children,Medium,Home Owner,1,0,No
149860,2,4,40,Married,With Children,High,Rented House,2,2,Yes
624413,1,2,57,Married,Without Children,High,Home Owner,1,0,No
352941,1,3,50,Married,With Children,Low,Home Owner,0,0,No
482133,1,3,58,Married,With Children,Medium,Home Owner,1,0,No
841196,1,3,41,Married,With Children,Low,Home Owner,1,0,No
437306,1,3,48,Married,Without Children,Low,Rented House,1,0,No
298535,1,2,49,Married,Without Children,Low,Home Owner,0,0,No
675672,1,3,42,Married,Without Children,Medium,Home Owner,2,0,Yes
723338,1,2,47,Married,Without Children,Low,Home Owner,2,0,No
563445,1,1,54,Singles,Without Children,Low,Rented House,1,1,No
199461,1,3,42,Married,With Children,Low,Home Owner,0,0,No
146179,1,3,47,Married,With Children,High,Home Owner,0,0,No
345190,1,2,39,Married,Without Children,Medium,Home Owner,2,0,Yes
736466,1,2,31,Married,Without Children,Medium,Rented House,1,0,No
203456,1,2,41,Married,Without Children,Low,Home Owner,1,0,No
18839,1,2,51,Married,Without Children,Low,Rented House,1,0,No
327979,1,2,28,Living Together,Without Children,Medium,Rented House,0,0,No
406303,1,2,64,Married,Without Children,Medium,Rented House,1,0,No
204,1,2,68,Other Relationship,Without Children,Low,Rented House,0,0,No
159079,1,3,48,Married,With Children,Low,Home Owner,1,0,No
254389,1,3,41,Married,With Children,Medium,Home Owner,1,1,No
687155,1,2,60,Married,Without Children,Medium,Rented House,1,0,No
670579,1,3,46,Married,With Children,Low,Home Owner,1,0,No
901642,1,2,45,Other Relationship,Without Children,Medium,Rented House,1,0,No
274717,1,2,42,Married,Without Children,Low,Rented House,1,0,No
125574,2,4,40,Married,With Children,Medium,Home Owner,0,0,No
351715,1,2,51,Married,Without Children,Low,Rented House,0,0,No
944875,1,3,44,Married,With Children,Low,Home Owner,1,0,No
616936,1,4,33,Married,With Children,Low,Rented House,0,0,No
874865,1,3,46,Married,Without Children,Medium,Rented House,1,0,No
327074,1,2,47,Married,Without Children,Medium,Rented House,0,0,No
592923,1,2,45,Other Relationship,Without Children,Low,Rented House,0,0,Yes
753452,1,3,40,Married,With Children,Low,Home Owner,1,0,No
125923,1,2,50,Other Relationship,Without Children,Low,Rented House,0,0,No
648752,1,3,44,Married,Without Children,Low,Home Owner,1,0,No
99845,1,3,31,Married,With Children,Medium,Home Owner,0,0,No
624665,1,3,42,Married,With Children,Low,Home Owner,0,0,No
493222,1,3,33,Married,With Children,High,Rented House,1,0,No
517431,1,5,47,Married,With Children,Medium,Home Owner,0,0,No
824734,1,3,41,Married,With Children,Low,Home Owner,0,0,No
641607,1,3,41,Married,With Children,Low,Home Owner,1,0,No
867217,1,3,46,Married,With Children,Low,Home Owner,1,0,No
592340,1,2,51,Married,Without Children,High,Home Owner,0,0,No
662661,1,3,49,Married,Without Children,High,Home Owner,0,0,No
434161,2,3,31,Married,With Children,Medium,Rented House,1,0,No
256042,2,2,63,Married,Without Children,Medium,Rented House,1,0,No
753661,1,2,50,Married,Without Children,Medium,Rented House,1,0,No
311850,1,3,45,Married,With Children,Low,Home Owner,0,1,No
730151,1,3,46,Married,Without Children,Medium,Home Owner,1,2,No
99044,1,3,44,Married,With Children,Low,Home Owner,1,2,Yes
502300,1,3,32,Married,With Children,Low,Home Owner,0,0,No
488286,1,3,31,Married,With Children,Low,Home Owner,1,0,No
417546,1,3,41,Married,With Children,High,Home Owner,0,0,No
848012,2,4,35,Married,With Children,Low,Home Owner,0,0,Yes
484696,1,1,44,Other Relationship,Without Children,Medium,Rented House,0,0,No
323488,1,3,50,Married,Without Children,High,Rented House,1,0,No
765278,1,3,38,Married,With Children,Medium,Rented House,1,1,No
335989,1,3,42,Married,With Children,Medium,Rented House,0,0,No
733222,1,2,32,Married,With Children,Low,Rented House,1,0,Yes
920035,1,3,43,Married,With Children,Low,Home Owner,0,0,No
500187,1,3,51,Married,With Children,Low,Rented House,0,0,No
96145,1,3,45,Married,With Children,Medium,Home Owner,2,0,No
218977,1,1,29,Singles,Without Children,Medium,Rented House,0,0,No
886294,1,3,41,Married,With Children,Low,Rented House,0,0,No
741407,1,2,38,Married,Without Children,Low,Rented House,0,0,No
844937,1,3,49,Married,With Children,Low,Home Owner,1,0,No
646085,1,3,45,Married,With Children,Low,Rented House,1,0,No
379583,1,2,59,Married,Without Children,Low,Rented House,1,0,No
866517,1,4,49,Married,With Children,Low,Rented House,1,0,No
321380,1,2,58,Married,Without Children,Low,Rented House,1,0,Yes
420550,1,3,48,Married,With Children,Medium,Home Owner,0,1,No
299989,1,2,45,Other Relationship,Without Children,Medium,Rented House,0,0,No
217192,2,5,39,Married,With Children,Low,Home Owner,1,0,No
149684,1,2,41,Married,Without Children,Medium,Home Owner,0,0,No
597072,1,3,49,Married,Without Children,Low,Rented House,0,0,No
611777,1,2,47,Married,Without Children,Medium,Home Owner,1,0,No
499930,1,4,45,Married,With Children,Medium,Home Owner,1,0,No
585581,1,3,33,Married,With Children,Low,Rented House,0,0,No
211794,1,3,30,Married,With Children,Medium,Rented House,0,0,No
523401,1,4,45,Married,With Children,Low,Home Owner,1,1,No
277607,1,3,44,Married,Without Children,Low,Home Owner,0,0,No
243017,1,3,32,Married,With Children,Low,Home Owner,1,0,No
562106,1,3,48,Married,With Children,Medium,Home Owner,0,0,No
123188,1,3,42,Married,With Children,Low,Rented House,1,0,No
377879,2,4,41,Married,With Children,Low,Home Owner,0,3,No
